latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
13.362844,-16.375923,326.84,0.6,0.71,2012-01-24,0328,N,VIIRS,n,1,289.13,3.18,N,0
13.364,-16.381508,301.83,0.6,0.71,2012-01-24,0328,N,VIIRS,n,1,288.06,3.18,N,0
13.361689,-16.37034,310.42,0.6,0.71,2012-01-24,0328,N,VIIRS,n,1,288.16,1.87,N,0
13.360515,-16.364664,307.27,0.6,0.71,2012-01-24,0328,N,VIIRS,n,1,288.11,1.87,N,0
13.356382,-16.37735,319.25,0.6,0.71,2012-01-24,0328,N,VIIRS,n,1,288.4,5.34,N,0
13.355213,-16.371702,298.83,0.6,0.71,2012-01-24,0328,N,VIIRS,n,1,287.95,2.52,N,0
13.354036,-16.36603,307.32,0.6,0.71,2012-01-24,0328,N,VIIRS,n,1,287.53,2.52,N,0
13.349913,-16.378733,327.82,0.6,0.71,2012-01-24,0328,N,VIIRS,n,1,288.49,5.34,N,0
13.348729,-16.37303,325.88,0.6,0.71,2012-01-24,0328,N,VIIRS,n,1,288.31,2.52,N,0
13.711435,-15.414567,344.5,0.55,0.43,2012-01-24,1436,N,VIIRS,n,1,308.08,4.75,D,0
13.343626,-16.377512,344.25,0.48,0.4,2012-01-24,1436,N,VIIRS,n,1,306.68,5,D,0
13.346129,-15.797029,340.56,0.52,0.41,2012-01-24,1436,N,VIIRS,n,1,308.12,3.41,D,0
13.328348,-15.901565,335.87,0.51,0.41,2012-01-24,1436,N,VIIRS,l,1,306.75,2.46,D,0
13.324552,-15.901027,332.33,0.51,0.41,2012-01-24,1436,N,VIIRS,l,1,306.89,2.46,D,0
13.325487,-15.89802,333.18,0.51,0.41,2012-01-24,1436,N,VIIRS,l,1,306.29,5.76,D,0
13.335942,-15.90264,339.07,0.51,0.41,2012-01-24,1436,N,VIIRS,n,1,307.41,4.69,D,0
13.420828,-16.268024,335.56,0.49,0.4,2012-01-24,1436,N,VIIRS,l,1,307.33,5.23,D,0
13.396721,-16.333836,337.29,0.49,0.4,2012-01-24,1436,N,VIIRS,n,1,306.99,2.36,D,0
13.367731,-16.352703,339.52,0.49,0.4,2012-01-24,1436,N,VIIRS,n,1,309.05,4.3,D,0
13.373695,-14.391297,336.13,0.42,0.45,2012-01-24,1436,N,VIIRS,n,1,305.87,4.94,D,0
13.378379,-14.388027,342.25,0.42,0.45,2012-01-24,1436,N,VIIRS,n,1,305.41,4.94,D,0
13.382045,-14.392481,347.38,0.42,0.45,2012-01-24,1436,N,VIIRS,n,1,308.85,8.07,D,0
13.661212,-15.249647,343.69,0.56,0.43,2012-01-24,1436,N,VIIRS,n,1,301.7,17.2,D,0
13.363425,-16.356659,342.69,0.49,0.4,2012-01-24,1436,N,VIIRS,n,1,307.38,4.3,D,0
13.365882,-16.353289,350.21,0.49,0.4,2012-01-24,1436,N,VIIRS,n,1,309.25,9.31,D,0
13.357223,-16.361204,336.7,0.48,0.4,2012-01-24,1436,N,VIIRS,l,1,308.13,2.58,D,0
13.354152,-16.356169,347.61,0.48,0.4,2012-01-24,1436,N,VIIRS,n,1,306.7,6.83,D,0
13.348573,-16.369089,333.45,0.48,0.4,2012-01-24,1436,N,VIIRS,l,1,307.76,5.23,D,0
13.714948,-15.412045,339.7,0.55,0.43,2012-01-24,1436,N,VIIRS,n,1,307.34,5.22,D,0
13.710349,-15.41663,338.27,0.55,0.43,2012-01-24,1436,N,VIIRS,n,1,306.61,5.22,D,0
13.332001,-14.134062,301.37,0.41,0.61,2012-01-25,0309,N,VIIRS,n,1,279.39,1.32,N,0
13.328706,-14.146664,338.49,0.41,0.61,2012-01-25,0309,N,VIIRS,n,1,283.27,5.31,N,0
13.327954,-14.142859,367,0.41,0.61,2012-01-25,0309,N,VIIRS,h,1,285.37,5.31,N,0
13.327199,-14.139046,312.27,0.41,0.61,2012-01-25,0309,N,VIIRS,n,1,281.1,1.32,N,0
13.323139,-14.147751,310.61,0.41,0.61,2012-01-25,0309,N,VIIRS,n,1,282.62,1.61,N,0
13.322389,-14.143967,313.74,0.41,0.61,2012-01-25,0309,N,VIIRS,n,1,281.21,1.61,N,0
13.496071,-14.85908,331.31,0.37,0.58,2012-01-25,0309,N,VIIRS,n,1,287.06,2.26,N,0
13.498531,-14.855742,299.15,0.37,0.58,2012-01-25,0309,N,VIIRS,n,1,286.05,1.11,N,0
13.499215,-14.859152,326.38,0.37,0.58,2012-01-25,0309,N,VIIRS,n,1,287.79,1.11,N,0
13.381282,-14.384329,296.32,0.4,0.6,2012-01-25,0309,N,VIIRS,n,1,276.46,0.82,N,0
13.368498,-16.344952,305.06,0.59,0.53,2012-01-25,0309,N,VIIRS,n,1,286.95,1.41,N,0
13.364725,-16.351288,303.28,0.59,0.53,2012-01-25,0309,N,VIIRS,n,1,286.84,1.13,N,0
13.344663,-15.793438,298.21,0.32,0.55,2012-01-25,0309,N,VIIRS,n,1,287.91,0.31,N,0
13.362423,-16.391008,308.53,0.58,0.52,2012-01-25,0309,N,VIIRS,n,1,287.61,1.53,N,0
13.35866,-16.397293,302.78,0.58,0.52,2012-01-25,0309,N,VIIRS,n,1,287.63,1.53,N,0
13.356579,-16.386555,301.19,0.58,0.52,2012-01-25,0309,N,VIIRS,n,1,288,2.13,N,0
13.36674,-16.351854,305.2,0.59,0.53,2012-01-25,0309,N,VIIRS,n,1,287.25,1.16,N,0
13.363149,-16.386274,301.41,0.59,0.52,2012-01-25,0309,N,VIIRS,n,1,287.35,1.46,N,0
13.359348,-16.392605,305.61,0.58,0.52,2012-01-25,0309,N,VIIRS,n,1,287.53,1.46,N,0
13.357346,-16.381828,302.64,0.59,0.53,2012-01-25,0309,N,VIIRS,n,1,287.48,0.92,N,0
13.353543,-16.388147,305.16,0.59,0.52,2012-01-25,0309,N,VIIRS,n,1,287.97,1.49,N,0
13.339062,-14.140535,296.92,0.41,0.61,2012-01-25,0309,N,VIIRS,n,1,279.5,0.73,N,0
13.338305,-14.136695,296.58,0.41,0.61,2012-01-25,0309,N,VIIRS,n,1,279.81,0.59,N,0
13.337536,-14.13279,296.41,0.41,0.61,2012-01-25,0309,N,VIIRS,n,1,280.32,0.59,N,0
13.333511,-14.141714,305.28,0.41,0.61,2012-01-25,0309,N,VIIRS,n,1,281.18,5.31,N,0
13.332758,-14.137901,296.87,0.41,0.61,2012-01-25,0309,N,VIIRS,n,1,280.23,1.32,N,0
13.315242,-15.91397,346.83,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,317.21,9.45,D,0
13.344076,-14.149108,342.57,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,313.43,13.68,D,0
13.587581,-14.901712,347.53,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,308.69,4.59,D,0
13.344608,-14.145491,344.12,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,313.63,13.68,D,0
13.526953,-14.673374,338.58,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,311.6,2.6,D,0
13.530274,-14.673888,337.93,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,310.65,2.6,D,0
13.587049,-14.905264,367,0.39,0.36,2012-01-25,1417,N,VIIRS,h,1,306.63,4.59,D,0
13.326813,-14.150169,342.09,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,314.11,3.83,D,0
13.318533,-14.159979,354.1,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,316.67,8.46,D,0
13.325224,-14.161005,341.92,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,312.52,3.94,D,0
13.310824,-15.920565,350.32,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,315.25,21.51,D,0
13.384285,-14.37999,347.78,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,311.44,4.23,D,0
13.380954,-14.379469,338.97,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,312.07,4.23,D,0
13.309698,-15.905783,339.79,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,313.32,4.03,D,0
13.306927,-15.90169,341,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,312.76,4.03,D,0
13.303058,-15.90472,346.2,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,313.29,4.89,D,0
13.590362,-14.90578,345.66,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,308.3,4.59,D,0
13.233105,-16.554287,342.05,0.4,0.37,2012-01-25,1417,N,VIIRS,n,1,309.57,2.4,D,0
13.321878,-14.160492,344.25,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,312.59,8.46,D,0
13.293671,-15.921472,348.33,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,309.84,5.21,D,0
13.29312,-15.925035,340.79,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,308.01,5.21,D,0
13.330159,-14.150683,341.37,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,313.49,3.83,D,0
13.329099,-14.157909,343.45,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,312.96,3.94,D,0
13.328568,-14.161521,341.31,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,311.42,3.94,D,0
13.529741,-14.677451,338.54,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,311.11,2.6,D,0
13.343391,-14.130465,335.6,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,310.21,3.56,D,0
13.351034,-16.383648,344.89,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,312.98,3.44,D,0
13.347689,-16.383106,339.14,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,313.66,3.44,D,0
13.374289,-14.378432,336.18,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,309.12,5.58,D,0
13.377621,-14.37895,354.95,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,312.5,5.58,D,0
13.377092,-14.38254,342.4,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,310.76,5.58,D,0
13.289289,-14.266245,341.26,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,312.05,2.29,D,0
13.28876,-14.269845,342.96,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,312.64,5.23,D,0
13.288233,-14.273441,354.12,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,313.44,5.23,D,0
13.331264,-15.898281,341.29,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,312.54,4.61,D,0
13.346207,-14.134605,335.76,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,309.2,3.56,D,0
13.344325,-15.791032,342.35,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,311.27,6.17,D,0
13.321883,-15.915034,335.24,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,309.86,4.97,D,0
13.318015,-15.918065,353.21,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,316.11,9.86,D,0
13.318563,-15.914501,349.27,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,316.05,4.97,D,0
13.321851,-15.893126,336.48,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,311.09,2.37,D,0
13.317466,-15.921629,367,0.39,0.36,2012-01-25,1417,N,VIIRS,h,1,319.24,9.86,D,0
13.314146,-15.921098,355.6,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,323.38,21.51,D,0
13.314694,-15.917534,350.61,0.39,0.36,2012-01-25,1417,N,VIIRS,n,1,316.47,21.51,D,0
13.310276,-15.924129,342.41,0.39,0.36,2012-01-25,1417,N,VIIRS,l,1,315.97,44.09,D,0
13.326712,-13.970468,308.36,0.41,0.45,2012-01-26,0250,N,VIIRS,n,1,288.69,0.96,N,0
13.324854,-15.893548,304.74,0.48,0.4,2012-01-26,0250,N,VIIRS,n,1,288.63,0.86,N,0
13.348169,-14.160062,301.76,0.4,0.44,2012-01-26,0250,N,VIIRS,n,1,289.03,3.23,N,0
13.344102,-14.160809,339.63,0.4,0.44,2012-01-26,0250,N,VIIRS,n,1,292.02,3.23,N,0
13.328526,-15.892891,307.08,0.48,0.4,2012-01-26,0250,N,VIIRS,n,1,288.1,0.86,N,0
13.392049,-14.381268,305.84,0.39,0.44,2012-01-26,0250,N,VIIRS,n,1,285.62,0.96,N,0
13.33664,-15.89603,298.62,0.48,0.4,2012-01-26,0250,N,VIIRS,n,1,287.69,0.88,N,0
13.349261,-15.792589,304.47,0.49,0.4,2012-01-26,0250,N,VIIRS,n,1,289.09,1.47,N,0
13.347509,-14.156396,303.28,0.4,0.44,2012-01-26,0250,N,VIIRS,n,1,289.42,1.05,N,0
13.349944,-15.790619,340.39,0.4,0.44,2012-01-26,1358,N,VIIRS,l,1,311.99,3.23,D,0
13.324138,-15.889178,336.56,0.41,0.45,2012-01-26,1358,N,VIIRS,l,1,310.17,4.32,D,0
13.342484,-15.785465,338.86,0.4,0.44,2012-01-26,1358,N,VIIRS,l,1,310.31,2.83,D,0
13.349137,-14.169692,336.55,0.49,0.4,2012-01-26,1358,N,VIIRS,l,1,309.72,3.83,D,0
13.349884,-14.165192,351.02,0.49,0.4,2012-01-26,1358,N,VIIRS,n,1,312.51,6.09,D,0
13.350628,-14.1607,344.93,0.49,0.4,2012-01-26,1358,N,VIIRS,n,1,311.79,6.09,D,0
13.349906,-14.142203,337.54,0.49,0.4,2012-01-26,1358,N,VIIRS,l,1,310.78,4.38,D,0
13.320768,-13.97803,352.05,0.48,0.4,2012-01-26,1358,N,VIIRS,n,1,312.68,5.89,D,0
13.193548,-16.06061,342.32,0.42,0.45,2012-01-26,1358,N,VIIRS,n,1,310.82,3.23,D,0
13.325154,-13.974291,341.58,0.48,0.4,2012-01-26,1358,N,VIIRS,l,1,312.56,5.89,D,0
13.541656,-15.814512,340.02,0.4,0.44,2012-01-26,1358,N,VIIRS,n,1,309.23,2.89,D,0
13.541027,-15.818202,340.71,0.4,0.44,2012-01-26,1358,N,VIIRS,l,1,310.95,2.89,D,0
13.541634,-15.814866,339.17,0.4,0.44,2012-01-26,1358,N,VIIRS,n,1,309.02,2.77,D,0
13.31479,-13.973417,349.19,0.48,0.4,2012-01-26,1358,N,VIIRS,n,1,312.34,5.04,D,0
13.314204,-13.97241,342.39,0.48,0.4,2012-01-26,1358,N,VIIRS,n,1,311.64,6.78,D,0
13.350591,-15.786954,337.51,0.4,0.44,2012-01-26,1358,N,VIIRS,l,1,309.84,3.23,D,0
13.703955,-14.957925,339.42,0.53,0.42,2012-01-26,1358,N,VIIRS,n,1,284.82,7.34,D,3
13.540979,-15.818547,340.73,0.4,0.44,2012-01-26,1358,N,VIIRS,l,1,311.31,2.77,D,0
13.317853,-13.973042,367,0.48,0.4,2012-01-26,1358,N,VIIRS,h,1,314.94,6.78,D,0
13.317118,-13.977402,351.11,0.48,0.4,2012-01-26,1358,N,VIIRS,n,1,312.48,6.78,D,0
13.346538,-15.78621,341.73,0.4,0.44,2012-01-26,1358,N,VIIRS,n,1,310.91,2.83,D,0
13.164703,-16.518646,348.48,0.45,0.47,2012-01-26,1358,N,VIIRS,n,1,299.2,6.22,D,0
13.355826,-15.789639,296.17,0.39,0.36,2012-01-27,0231,N,VIIRS,n,1,284.2,0.43,N,0
13.699539,-14.96643,309.66,0.38,0.36,2012-01-27,0231,N,VIIRS,n,1,282.07,0.56,N,3
13.356375,-15.793248,295.2,0.39,0.36,2012-01-27,0231,N,VIIRS,n,1,285.01,0.43,N,0
13.256024,-14.193062,308.44,0.39,0.36,2012-01-27,0231,N,VIIRS,n,1,288.31,0.72,N,0
13.259905,-14.196061,303.04,0.39,0.36,2012-01-27,0231,N,VIIRS,n,1,288.33,0.65,N,0
13.32398,-15.886984,301.82,0.39,0.36,2012-01-27,0231,N,VIIRS,n,1,285.12,0.23,N,0
13.252708,-14.193615,309.1,0.39,0.36,2012-01-27,0231,N,VIIRS,n,1,287.99,0.72,N,0
13.344701,-15.784016,306.89,0.39,0.36,2012-01-27,0231,N,VIIRS,n,1,285.24,0.69,N,0
13.525477,-14.490137,353.1,0.33,0.55,2012-01-27,1339,N,VIIRS,n,1,309.81,3.78,D,0
13.528048,-14.48955,349.46,0.33,0.55,2012-01-27,1339,N,VIIRS,n,1,308.96,3.66,D,0
13.528632,-14.486545,337.69,0.33,0.55,2012-01-27,1339,N,VIIRS,l,1,309.07,3.66,D,0
13.192301,-15.998006,343.4,0.42,0.61,2012-01-27,1339,N,VIIRS,n,1,308.47,8.05,D,0
13.191534,-16.001917,339.24,0.42,0.61,2012-01-27,1339,N,VIIRS,n,1,308.29,4.8,D,0
13.190763,-16.005838,333.99,0.43,0.62,2012-01-27,1339,N,VIIRS,n,1,308.29,4.8,D,0
13.35594,-15.799527,342.85,0.41,0.61,2012-01-27,1339,N,VIIRS,n,1,308.17,3.15,D,0
13.35041,-15.798356,344.35,0.41,0.61,2012-01-27,1339,N,VIIRS,n,1,309.68,3.15,D,0
13.370866,-14.373163,343.22,0.33,0.55,2012-01-27,1339,N,VIIRS,n,1,308.07,2.37,D,0
13.185899,-16.00082,334.59,0.42,0.61,2012-01-27,1339,N,VIIRS,n,1,305.36,4.88,D,0
13.31088,-16.64179,331.42,0.47,0.64,2012-01-27,1339,N,VIIRS,l,1,304.2,5.64,D,0
13.26083,-14.196534,334.02,0.32,0.55,2012-01-27,1339,N,VIIRS,l,1,308.45,1.96,D,0
13.305029,-16.640627,347.56,0.47,0.64,2012-01-27,1339,N,VIIRS,n,1,305.88,5.64,D,0
13.280562,-15.859836,367,0.41,0.61,2012-01-27,1339,N,VIIRS,h,1,310.19,11.47,D,0
13.185128,-16.00474,367,0.43,0.62,2012-01-27,1339,N,VIIRS,h,1,308.02,4.88,D,0
13.283842,-15.855775,348.28,0.41,0.61,2012-01-27,1339,N,VIIRS,n,1,310.18,15.45,D,0
13.28133,-15.85598,367,0.41,0.61,2012-01-27,1339,N,VIIRS,h,1,312.08,15.85,D,0
13.331782,-16.738358,337.95,0.47,0.64,2012-01-27,1339,N,VIIRS,n,1,305.23,5.44,D,0
13.283113,-15.85958,367,0.41,0.61,2012-01-27,1339,N,VIIRS,h,1,309.77,6.84,D,0
13.526044,-14.4871,346.94,0.33,0.55,2012-01-27,1339,N,VIIRS,n,1,312.04,3.78,D,0
13.342285,-15.781024,341.32,0.41,0.6,2012-01-27,1339,N,VIIRS,n,1,310.75,4.51,D,0
13.328957,-16.73595,350.71,0.47,0.64,2012-01-27,1339,N,VIIRS,n,1,306.04,4.61,D,0
13.27752,-15.858589,340.18,0.41,0.61,2012-01-27,1339,N,VIIRS,n,1,308.79,6.84,D,0
13.166578,-16.488667,332.36,0.46,0.63,2012-01-27,1339,N,VIIRS,l,1,302.37,2.93,D,0
13.290107,-15.862557,304.37,0.43,0.46,2012-01-28,0212,N,VIIRS,n,1,289.17,1.49,N,0
13.343013,-15.773191,300.57,0.43,0.46,2012-01-28,0212,N,VIIRS,n,1,285.88,1.31,N,0
13.34831,-15.780604,299.29,0.43,0.46,2012-01-28,0212,N,VIIRS,n,1,285.96,0.61,N,0
13.348849,-15.78461,298.06,0.43,0.46,2012-01-28,0212,N,VIIRS,n,1,286.28,0.61,N,0
13.283796,-15.847173,309.25,0.43,0.46,2012-01-28,0212,N,VIIRS,n,1,288.92,0.98,N,0
13.284314,-15.85117,309.02,0.43,0.46,2012-01-28,0212,N,VIIRS,n,1,289.69,0.98,N,0
13.284829,-15.855163,303.94,0.43,0.46,2012-01-28,0212,N,VIIRS,n,1,289.47,1.03,N,0
13.285347,-15.85917,301.55,0.43,0.46,2012-01-28,0212,N,VIIRS,n,1,289.42,1.03,N,0
13.285869,-15.863215,311.51,0.43,0.46,2012-01-28,0212,N,VIIRS,n,1,290.6,1.49,N,0
13.28855,-15.850534,299.11,0.43,0.46,2012-01-28,0212,N,VIIRS,n,1,286.96,0.98,N,0
13.289068,-15.854526,301.78,0.43,0.46,2012-01-28,0212,N,VIIRS,n,1,287.3,1.03,N,0
13.285754,-15.857932,305,0.43,0.46,2012-01-28,0213,N,VIIRS,n,1,289.36,1.42,N,0
13.197558,-16.011198,300.17,0.44,0.46,2012-01-28,0213,N,VIIRS,n,1,286.93,0.78,N,0
13.285206,-15.853916,311.83,0.43,0.46,2012-01-28,0213,N,VIIRS,n,1,289.73,1.42,N,0
13.284661,-15.849931,314.39,0.43,0.46,2012-01-28,0213,N,VIIRS,n,1,290.29,1.19,N,0
13.195585,-16.01384,303.93,0.44,0.46,2012-01-28,0213,N,VIIRS,n,1,287.88,0.84,N,0
13.286853,-15.865959,300.27,0.43,0.46,2012-01-28,0213,N,VIIRS,n,1,289.67,1,N,0
13.286302,-15.861931,311.64,0.43,0.46,2012-01-28,0213,N,VIIRS,n,1,290.39,1,N,0
13.282618,-15.866627,299.43,0.43,0.46,2012-01-28,0213,N,VIIRS,n,1,289.3,1,N,0
13.284116,-15.845945,303.62,0.43,0.46,2012-01-28,0213,N,VIIRS,n,1,288.43,1.19,N,0
13.266785,-14.211851,338.7,0.66,0.73,2012-01-28,1320,N,VIIRS,n,1,304.95,6.14,D,0
13.268813,-14.214579,334.31,0.66,0.73,2012-01-28,1320,N,VIIRS,l,1,304.66,3.21,D,0
13.358748,-15.938282,341.09,0.43,0.62,2012-01-28,1501,N,VIIRS,n,1,307.21,2.56,D,0
13.291631,-15.855398,332.01,0.44,0.62,2012-01-28,1501,N,VIIRS,l,1,306.74,3.59,D,0
13.292126,-15.851178,339.15,0.44,0.62,2012-01-28,1501,N,VIIRS,n,1,306.89,3.59,D,0
13.292617,-15.846976,336.54,0.44,0.62,2012-01-28,1501,N,VIIRS,n,1,305.24,6.15,D,0
13.197786,-16.010981,337.71,0.43,0.62,2012-01-28,1501,N,VIIRS,n,1,304.53,5.14,D,0
13.538464,-15.802821,340.16,0.45,0.63,2012-01-28,1501,N,VIIRS,n,1,307.07,3.34,D,0
13.353065,-15.781849,332.15,0.45,0.63,2012-01-28,1501,N,VIIRS,l,1,306.79,2.32,D,0
13.291401,-15.859494,334.13,0.44,0.62,2012-01-28,1501,N,VIIRS,l,1,307.32,6.43,D,0
13.291861,-15.855314,331.73,0.44,0.62,2012-01-28,1501,N,VIIRS,l,1,306.03,3.22,D,0
13.292324,-15.851089,339.92,0.44,0.62,2012-01-28,1501,N,VIIRS,n,1,306.45,3.22,D,0
13.292786,-15.846879,335.29,0.44,0.62,2012-01-28,1501,N,VIIRS,n,1,304.79,5.04,D,0
13.286988,-15.846138,335.04,0.44,0.62,2012-01-28,1501,N,VIIRS,n,1,305.7,8.47,D,0
13.287442,-15.841989,367,0.44,0.62,2012-01-28,1501,N,VIIRS,h,1,308.6,8.47,D,0
13.287305,-15.842108,367,0.44,0.62,2012-01-28,1501,N,VIIRS,h,1,309.41,14.57,D,0
13.390918,-16.713627,345.91,0.39,0.59,2012-01-28,1501,N,VIIRS,n,1,306.44,12.52,D,0
13.39135,-16.709991,367,0.39,0.59,2012-01-28,1501,N,VIIRS,h,1,314.71,33.42,D,0
13.542696,-15.803038,302.44,0.45,0.63,2012-01-29,0154,N,VIIRS,n,1,287.09,1.12,N,0
13.295553,-15.853232,298.9,0.45,0.63,2012-01-29,0154,N,VIIRS,n,1,280.22,1.06,N,0
13.203982,-16.014009,343.22,0.42,0.45,2012-01-29,1442,N,VIIRS,n,1,306.82,5.2,D,0
13.202504,-16.025585,340.23,0.41,0.45,2012-01-29,1442,N,VIIRS,n,1,304.24,7.73,D,0
13.202996,-16.021727,367,0.41,0.45,2012-01-29,1442,N,VIIRS,h,1,311.27,11.68,D,0
13.198347,-16.025036,331.51,0.41,0.45,2012-01-29,1442,N,VIIRS,n,1,304.62,2.5,D,0
13.555073,-15.813143,335.59,0.43,0.46,2012-01-29,1442,N,VIIRS,l,1,309.32,4.48,D,0
13.328654,-16.72481,336.4,0.57,0.43,2012-01-29,1442,N,VIIRS,l,1,310.92,6.01,D,0
13.326622,-16.727142,338.26,0.57,0.43,2012-01-29,1442,N,VIIRS,l,1,311.05,4.43,D,0
13.462765,-16.598143,330.75,0.39,0.44,2012-01-29,1442,N,VIIRS,n,1,299.38,6.16,D,3
13.203489,-16.017872,340.9,0.42,0.45,2012-01-29,1442,N,VIIRS,n,1,307.27,11.68,D,0
13.200313,-16.009611,338.82,0.42,0.45,2012-01-29,1442,N,VIIRS,n,1,308.26,4.14,D,0
13.200804,-16.005745,336.71,0.42,0.45,2012-01-29,1442,N,VIIRS,n,1,306.1,3.96,D,0
13.200628,-16.02611,330.59,0.41,0.45,2012-01-29,1442,N,VIIRS,l,1,304.56,3.49,D,0
13.201147,-16.022264,355.29,0.41,0.45,2012-01-29,1442,N,VIIRS,n,1,313.26,20.88,D,0
13.202187,-16.014563,335.14,0.41,0.45,2012-01-29,1442,N,VIIRS,l,1,307.77,2.55,D,0
13.202707,-16.010715,339.5,0.42,0.45,2012-01-29,1442,N,VIIRS,n,1,307.18,2.55,D,0
13.203228,-16.006861,340.23,0.42,0.45,2012-01-29,1442,N,VIIRS,n,1,305.09,2.54,D,0
13.21603,-16.01683,296.05,0.39,0.44,2012-01-31,0256,N,VIIRS,n,1,281.95,0.19,N,0
13.705879,-15.071931,344.3,0.45,0.39,2012-01-31,1404,N,VIIRS,n,1,281.27,5.3,D,3
13.202633,-16.765261,342.9,0.55,0.43,2012-01-31,1404,N,VIIRS,n,1,301.84,7.24,D,0
13.191873,-16.594307,330.04,0.54,0.42,2012-01-31,1404,N,VIIRS,l,1,301.22,5.1,D,0
13.19271,-16.589315,337.23,0.54,0.42,2012-01-31,1404,N,VIIRS,n,1,303.16,8.85,D,0
13.472884,-15.549271,302.24,0.39,0.36,2012-02-01,0238,N,VIIRS,n,1,283.16,0.56,N,0
13.218287,-16.014557,302.58,0.38,0.36,2012-02-01,0238,N,VIIRS,n,1,286.11,0.63,N,0
13.470133,-15.553399,315.56,0.39,0.36,2012-02-01,0238,N,VIIRS,n,1,289.38,1.27,N,0
13.473456,-15.552843,309.06,0.39,0.36,2012-02-01,0238,N,VIIRS,n,1,288.35,1.27,N,0
13.22065,-16.761732,335.92,0.37,0.58,2012-02-01,1345,N,VIIRS,n,1,291.01,3.59,D,0
13.439879,-15.251291,299.33,0.49,0.4,2012-02-02,0219,N,VIIRS,n,1,273.1,1.41,N,0
13.353819,-14.235044,328.34,0.44,0.38,2012-02-02,0219,N,VIIRS,n,1,291.69,3.61,N,0
13.35734,-14.234506,330.19,0.44,0.38,2012-02-02,0219,N,VIIRS,n,1,290.99,3.61,N,0
13.350889,-14.239622,330.39,0.44,0.38,2012-02-02,0219,N,VIIRS,n,1,291.14,2.8,N,0
13.35675,-14.230475,346.54,0.44,0.38,2012-02-02,0219,N,VIIRS,n,1,292.79,3.61,N,0
13.438272,-15.253892,300.76,0.49,0.4,2012-02-02,0219,N,VIIRS,n,1,272.19,1.59,N,0
13.436171,-15.251838,298.86,0.49,0.4,2012-02-02,0219,N,VIIRS,n,1,272.29,0.91,N,0
13.346189,-14.232107,329.62,0.44,0.38,2012-02-02,0219,N,VIIRS,n,1,290.62,4.45,N,0
13.354409,-14.239078,308.01,0.44,0.38,2012-02-02,0219,N,VIIRS,n,1,289.55,1.87,N,0
13.151511,-16.740202,331.93,0.47,0.48,2012-02-03,1448,N,VIIRS,n,1,301.6,1.33,D,0
13.427739,-15.58726,348.97,0.57,0.52,2012-02-03,1448,N,VIIRS,n,1,305.75,9.04,D,0
13.567582,-14.945405,335.91,0.63,0.54,2012-02-03,1448,N,VIIRS,n,1,307.32,4.48,D,0
13.42274,-14.437685,302.67,0.58,0.7,2012-02-04,0141,N,VIIRS,n,1,288.07,1.88,N,0
13.417484,-14.454204,304.03,0.59,0.7,2012-02-04,0141,N,VIIRS,n,1,289.08,1.82,N,0
13.411567,-14.460815,320.43,0.59,0.7,2012-02-04,0141,N,VIIRS,n,1,289.18,2.87,N,0
